query,doc_id,full_text,h1,h2,qdrant_score,label
Perawatan untuk menghilangkan bekas jerawat di wajah,e2e7e965-6c25-48d3-bcbf-83650cf50701,"MANFAAT

* Memperbaiki acne scar tingkat ringan hingga berat

PROSEDUR

Cleansing - Anestesi - Desinfeksi- Treatment - Post Treatment

17

ERHA ULTIMATE

ACNE CENTER

SINGLE TREATMENT

©) 20 menit

@) Mulai dari Rp3.500.000

DNA Salmon Scar Restoration by Vital Injector

DNA Salmon Scar Restoration by Vital Injector merupakan tindakan medis dengan cara menyuntikkan serum PDRN (Polydeoxyribonucleotide) menggunakan vital injector ke seluruh wajah. Manfaat tindakan ini adalah mengurangi jaringan parut/acne scars pada wajah, mengurangi bekas jerawat kemerahan atau kehitaman, dan memboantu tekstur kulit wajah menjadi lebih halus.

MANFAAT

* Memperbaiki tekstur kulit akibat acne scar

* Meregenerasi sel kulit baru

Meningkatkan elastisitas kulit

*

* Meratakan warna kulit

PROSEDUR

Cleansing - Anestesi- Desinfeksi- Treatment - Post Treatment

18",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.0,1
Perawatan untuk menghilangkan bekas jerawat di wajah,c748cd2b-fba0-44a9-a569-1f0be2906535,"DERMIS MAX

Tipe-tipe POST ACNE

Bekas Jerawat

Hiperpigmentasi (HPI) / Bekas Hitam

Kondisi munculnya bercak gelap. pada kulit akibat jerawat.

Skin Redness/ Kemerahan

Kondisi munculnya bercak kemerahan pada kulit akibat jerawat.

Acne Scar

Kondisi wajah yang berlubang atau berpori-pori besar yang disebabkan oleh jerawat.

DERMIAS p

Acne Redness Treatment by IPL

Rp 275.000

Treatment yang bisa hempas jerawat aktif, mengurangi inflamasi, serta mengurangi kemerahan dan mengontrol minyak berlebih. Pastinya wajah jadi lebih cerah maksimal.

Dermies Acne Scar Treatment by Microneedle

Rp 935.000

Atasi acne scar dengan cara menstimulasi pembentukan kolagen pada kulit biar wajah makin mulus.

DERMIAS MAX BD © coven Acne Dark Spot Treatment

Kombinasi treatment peeling dan IPL treatment yang mampu mengatasi bekas jerawat kehitaman pada wajah serta wajah menjadi lebih cerah",661627558-Katalog-Dermies-Max-by-Erha-Hiress.pdf,,0.6116209,1
Perawatan untuk menghilangkan bekas jerawat di wajah,2f881a88-ca5a-4868-9e06-75c8c594ef83,"ACNE CENTER

SINGLE TREATMENT

Acne Peeling for Body

Tindakan peeling yang dilakukan pada area punggung yang berfungsi untuk mengurangi minyak berlebih, melepaskan lapisan kulit mati, mengobati dan mencegah timbulnya jerawat, mengurangi peradangan, mengatasi penyumbatan pada pori-pori kulit.

“S) 30 menit @) Mulai dar pen Oe

MANFAAT

Mengatasi jerawat punggung (back acne)

PROSEDUR

Cleansing - Pengolesan Cairan Peeling - Post Treatment

Acne Peeling for Face

Tindakan peeling pada wajah yang berfungsi untuk mengurangi minyak berlebih, melepaskan lapisan kulit mati, mengobati dan menceggah timbulnya jerawat, mengurangi peradangan, mengatasi penyumbatan pada pori-pori kulit.

5) 30 menit €s) Mulai dari Rp525.000

MANFAAT

Mengatasi jerawat pada wajah

PROSEDUR

Cleansing - Pengolesan Cairan Peeling - Post Treatment

—EEEEEEEEEEEE——EEEEEEEE EE!

7

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6091343,1
Perawatan untuk menghilangkan bekas jerawat di wajah,4e36f126-1a35-4873-a19a-ce402d295efc,"ERHA ULTIMATE

ACNE CENTER

PROGRAMS

Acne Finale Ultimate

Solusi mengatasi semua masalah bekas jerawat

No Acne No Cry Program Solusi mengatasi jerawat aktif

Comedoless & Poreless Program Solusi mengatasi komedo dan pori-pori besar

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

@& Konsultasi dengan Dokter/Dermatologist

@ Rangkaian produk

2) Mulai dari bulan

©@) Mulai dari Rp518.500

& Konsultasi dengan Dokter/Dermatologist

& Rangkaian produk 1Jenis treatment “D) Mulai dari] bulan ©) Mulai dari Rp967.000

@& Konsultasi dengan Dokter/Dermatologist

@&% Rangkaian produk

& Lebih dari 1jenis treatment

“S) Mulai dari 1 bulan © Mulai dari Rp1.737.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

5

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.60852206,1
Perawatan untuk menghilangkan bekas jerawat di wajah,a2687f01-adf7-4b25-b7c6-94ea95ce73c7,"MANFAAT

* Mengurangi bekas jerawat kehitaman

2) 40 menit (©) Rpede.000

« Mengangkat sel kulit mati

« Mencerahkan kulit

« Mengontrol produksi minyak berlebih

¢ Mencegah timbulnya jerawat

L) 30 menit @) Rp650.000

Post Acne Dark Spot Fade Away by IPL

Tindakan medis yang dilakukan dengan mengkombinasikan dua metode treatment, yaitu Chemical Peeling dan Intense Pulsed Light. Chemical Peeling yang digunakan adalah campuran mandelic acid (20%) dan citric acid (20%) yang cocok untuk pasien dengan kondisi hiperpigmentasi post-inflamasi (HPI), kulit berminyak, dan kulit sensitif.

MANFAAT

* Mengurangi peradangan komedo

* Mengurangi hiperpigmentasi post-inflamasi

* Mencerahkan kulit wajah

PROSEDUR

Cleansing & Defatting - Treatment Peeling - Treatment Intense Pulsed Light - Shooting Cream

—EEE! QQ) =

11

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.59700227,1
Harga terapi pigmentation di ERHA Ultimate Antlagind Center,e5cc8165-8fe2-4db8-82ea-94b0ab3fbc64,"MANFAAT

* Memberikan efek penguatan, pengencangan, dan efek skin lifting pada kulit

* Meningkatkan kualitas dan hidrasi kulit secara keseluruhan

* Menyediakan proses perbaikan jaringan kulit

PROSEDUR

Cleansing - Anestesi - Desinfeksi - Treatment - Post treatment

49

ERHA ULTIMATE

ANTLAGIND CENTER

SINGLE TREATMENT

Pigmentation Therapy

Terapi dengan menggunakan teknologi Q-switched Nd:YAG laser seperti MedLite / RevLite (USA) yang berfungsi untuk mengatasi age spot, melasma, freckles, dan gangguan hiperpigmentasi lain akibat pengaruh radiasi sinar matahari, kehamilan, penggunaan kontrasepsi oral, bekas jerawat/ lesi pada kullit, dsb, sehingga memberikan hasil warna kulit Y°""g lebih merata dan cerah.

30 menit anestesi, 20 menit treatment

2D

(®e)) Single: Rp1.500.000

MANFAAT

* Mengatasi aging spots, melasma, freckles, dan gangguan hiperpigmentasi lain akibat photo aging problems

*« Memberikan hasil warna kulit yang lebih rata",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.69006217,1
Harga terapi pigmentation di ERHA Ultimate Antlagind Center,7f5ca8a8-cfa4-4f11-ae2a-b7d583d82e65,"TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

@& Konsultasi dengan Dokter/Dermatologist

@& Konsultasi dengan Dokter/Dermatologist

& Konsultasi dengan Dokter/Dermatologist

@ Rangkaian produk

0) Mulai dari1 bulan

@ Mulai dari RP650.000

& Rangkaian produk & 1Jenis treatment “D) Mulai dari 1 bulan © Muli dari Rp850.000

@ Rangkaian produk

@ lebih dari 1jenis treatment

‘D) Mulai dari 1 bulan @®) Mulai dari Rp2.450.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

95

ERHA ULTIMATE

HAIR CENTER

SINGLE TREATMENT

Hair Grow Activation Therapy

Terapi yang mengombinasikan teknologi Electroporation Needle System (yang menggunakan Auto Microneedle dan Electroporation) dan Red Light Therapy. Kombinasi ini terbukti efektif meningkatkan penyerapan obat atau serum.

» 30 menitanestesi (bila diperlukan) 45 menit treatment © RpLaeG.008",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6323019,1
Harga terapi pigmentation di ERHA Ultimate Antlagind Center,d55fc13d-decd-45f5-89ca-112c55dc575c,"PROSEDUR

Cleansing - Treatment - Post Treatment

53

ERHA ULTIMATE

ANTLAGIND CENTER

SINGLE TREATMENT

Photorejuvenation Laser with Helios IV

Terapi peremajaan kulit dengan teknologi laser, bekerja langsung pada lapisan kulit yang lebih dalam (dermis), tanpa melukai permukaan kulit

MANFAAT

© Single: Rp2.499.000

* Merangsang produksi kolagen baru yang terdapat di lapisan kulit dermis

* Memperbaiki tekstur kulit yang kasar

* Mengurangi penampakan pori-pori

* Mengatasi garis-garis halus dan kerutan pada kulit

« Mengurangi penampakan tanda-tanda penuaan lainnya

Pico Rejuvenation Laser

Merupakan tindakan estetik non-ablatif berupa kombinasi laser dan carbon peel lotion untuk memaksimalkan proses photothermal sehingga merangsang proses rejuvenasi kulit dan memperbaiki tekstur kulit pria

@ ©

Face & Lips: Rp2.699.000 Face, Lips, & Neck: : Rp3.999.000 Neck: Rp1.999.000 Hands:Rp849.000 Full Arms: Rp3.599.000 Back: Rp9.199.000",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6046692,1
Harga terapi pigmentation di ERHA Ultimate Antlagind Center,c54dc1e2-3cc2-4ee6-aca5-2dbac4c620d3,"MANFAAT

Sebagai total skin restoration solution, meliputi:

* Memberikan efek penguatan, pengencangan, dan efek skin lifting pada kulit

¢ Meningkatkan kualitas dan hidrasi kulit secara keseluruhan

* Menyediakan proses perbaikan jaringan kulit

47

ERHA ULTIMATE

ANTI AGIND CENTER

SINGLE TREATMENT

2) 60 menit

(@) Rp34.450.000

Ultimate Skin Restoration by Photo Uitherapy - for Face & Neck

Ultimate Skin Restoration by Photo-Ultherapy merupakan tindakan non-invasif yang menggabungkan dua kombinasi treatment yang menggunakan ULTHERAPY TECHNOLOGY (USA) dan LASER PHOTOREJUVENATION (by Medlite/Revlite - USA). Kombinasi treatment ini memberikan total skin restoration solution, dimana tidak hanya lifting dan tightening (lapisan dermis/lapisan dalam kulit) tetapi juga memperbaiki struktur dan penampilan kulit (brightening, smoothing dan pore minimizing) di lapisan atas epidermal",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.60449445,1
Harga Threadlift di klinik kecantikan,e7bc5395-e66e-4243-9c44-b337f77b35b3,"MAKE OVA CENTER

SINGLE TREATMENT

“L) 40 menit anestesi 20-60 menit treatment

Perfect Lift by APTOS & Super Lift / Signature Lift by S-Heart

Tindakan yang dikenal dengan nama Threadlift (tarik benang) yaitu prosedur yang melibatkan penarikan (lifting) beberapa bagian wajah dan tubuh dengan menggunakan benang yang dirancang khusus tanpa harus membuat sayatan seperti pada tindakan facelift konvensional.

(tergantung luas area treatment)

Mulai dari Rp3.600.000

@®

MANFAAT

Mengangkat dan meremajakan jaringan lunak pada wajah, mengatasi cekungan pada garis senyum, mengatasi tearthrough lines (cekungan di bawah mata), mengoreksi contour dari area tulang pipi, menambah volume pada area pipi, menyempurnakan bentuk wajah.

PROSEDUR

Cleansing - Anestesi- Desinfeksi - Treatment - Post treatment

72

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.676034,1
Harga Threadlift di klinik kecantikan,1e7d7b0d-ff2f-4db8-8a13-76c1ac706a2c,"PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

‘T) 60 menit treatment 5) Mulai dari Rp34.450.000

Ultimate Skin Restoration by Photo Ultherapy - for Face & Neck

Ultimate Skin Restoration by Photo-Ultherapy merupakan tindakan non-invasive yang menggabungkan dua kombinasi treatment ang menggunakan Ultherapy Technology USA) dan Photorejuvenation Laser (by Medlite/Revlite - USA).

MANFAAT

Kombinasi treatment ini memberikan total skin restoration solution, dimana tidak hanya lifting dan tightening (lapisan dermis / lapisan dalam kulit) tetapi juga memperbaiki struktur dan penampilan kulit (brightening, smoothing dan pore minimizing) di lapisan atas (epidermis).

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

ee

85

ERHA ULTIMATE

MAKE OVER CENTER

SINGLE TREATMENT",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.54565024,0
Harga Threadlift di klinik kecantikan,c1dfb74e-067b-4e55-bf38-12dc95c25264,"PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

80

ERHA ULTIMATE

MAKE OVA CENTER

SINGLE TREATMENT

“L) 30 menit anestesi 30-60 menit treatment

(tergantung luas area treatment)

Mulai dari Rp3.000.000

&)

Skin Tightening Therapy by Uithera

Tindakan pengencangan kulit dengan menggunakan Ulthera (USA) dengan teknologi MFUV (Micro Focused Ultrasound with Visualization) yang bekerja langsung ke lapisan dalam kulit (lapisan SMAS/ Superficial Muscular Aponeurotic System), secara lebih akurat dan presisi. Treatment ini merupakan tindakan non invasive, tanpa pembedahan. Energi yang dihasilkan akan memberikan efek pengencangan nyata pada lapisan SMAS dan juga bekerja pada lapisan kulit bagian bawah untuk perbaikan kolagen dan elastin, menjadikan kulit lebih kencang, mengurangi kerutan dan garis halus.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.5349468,0
Harga Threadlift di klinik kecantikan,a316e267-4f31-4201-887a-e1391375ffd5,"MANFAAT

Membersihkan kulit dari kotoran dan komedo, mencerahkan wajah serta melancarkan peredaran darah dan merileksasi.

PROSEDUR

Cleansing (8 tahap) - Pengolesan cairan facial- Acupressure - Steam - Ekstraksi komedo - HF - Massage wajah dan bahu Vit C Serum - Masker

-

ee

42

ERHA ULTIMATE

ANTI AGIND CENTER

SINGLE TREATMENT

“D) 30 menit anestesi, 15 - 60 menit treatment

Skin Tightening Therapy

Tindakan mengencangkan kulit wajah dengan menggunakan teknologi HIFU (High Intensity Focused Ultrasound) yang bekerja hingga ke lapisan SMAS / jaringan otot di bawah hipodermis, berfungsi untuk mengencangkan kembali kulit yang kendur.

MANFAAT

(tergantung luas area treatment)

Mengatasi permasalahan kulit kendur

@)

Grade A =Rpl1.125.000 (50 - 100 shots) Grade B = Rp2.137.500 (101- 200 shots) Grade C = Rp5.062.500 (201- 500 shots) Grade D = Rp7.100.500 (501 - 750 shots) Grade E = Rp9.462.500 (751- 1000 shots)",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.5344209,1
Harga DNA Salmon Glass Skin Injection di ERHA Ultimate Make Over Center,ec24e8c0-4e62-4378-8c36-6f6f99b4c45d,"MANFAAT

Mengencangkan dan mengangkat kulit kendur, dalam mengurangi kerutan dan garis halus. Kulit menjadi kencang dan mempertegas bentuk wajah (V-shape) sehingga tampak segar dan awet muda.

PROSEDUR

Cleansing - Anestesi- Treatment - Post treatment

81

ERHA ULTIMATE

MAKE OVER CENTER

SINGLE TREATMENT

TD)

30 menit 15-30 menit treatment

anestesi

(tergantung luas area treatment)

DNA Salmon Glass Skin Injection

Tindakan medis dengan cara menyuntikkan DNA Salmon serum ke seluruh wajah.

MANFAAT

Mengatasi pori-pori besar, mencerahkan kulit wajah, mengembalikan elastisitas kulit, melembabkan kulit, menghambat proses PeNuaan, meningkatkan produksi kolagen, menghidrasi, dan menghaluskan kullit.

PROSEDUR

Cleansing - Anestesi- Treatment - Post treatment

@)

a Mulai dari Rp5.500.000

“L)",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.7174969,1
Harga DNA Salmon Glass Skin Injection di ERHA Ultimate Make Over Center,3160fccf-e24f-4db0-9cdb-a0dc16a42830,"30 menit 30 menit treatment

anestesi

DNA Salmon Skin Restoration

Treatment peremajaan kulit yang akan membantu memperbaiki tekstur kulit sehingga kulit tampak lebih halus. Menggunakan teknologi Electroporation Needle System (menggunakan Auto Microneedle dan Electroporation) dan serum PDRN (Polydeoxyribonucleitide) yang berasal dari sperma ikan salmon yang berfungsi untuk merangsang pembentukan kolagen dan elastin.

oo. Mulai dari Rp3.500.000

>)

MANFAAT

Mendorong perbaikan kulit yang intens dan penyembuhan luka, untuk mengobati jerawat dan bekas luka, memperbaiki tesktur kullit, mengurangi kerutan dan garis-garis halus, meningkatkan produksi sel-sel kulit yang baru, mencerahkan, dan mengatasi flek-flek.

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

a

9

82

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6869633,1
Harga DNA Salmon Glass Skin Injection di ERHA Ultimate Make Over Center,74447e83-480b-4d89-b375-d0c6a2b94f7a,"PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

33

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

DNA Salmon Skin Restoration

Tindakan medis dengan menyuntikan serum PDRN (Polydeoxyribonucleitide) yang berasal dari sperma ikan salmon yang berfungsi untuk merangsang pembentukan kolagen dan elastin yang dapat memperbaiki tekstur kulit dan mengecilkan pori-pori.

30 menit anestesi, 30 menit treatment

“L)

@) Rp3.500.000

MANFAAT

Mendorong perbaikan kulit yang intens dan penyembuhan luka, untuk mengobati jerawat dan bekas luka, memperbaiki tesktur kulit, mengurangi kerutan dan garis-garis halus, meningkatkan produksi sel-sel kulit yang baru, mencerahkan, dan mengatasi flek-flek.

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

34

ERHA ULTIMATE

BRIGHTENING CENTER",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.68527126,1
Harga DNA Salmon Glass Skin Injection di ERHA Ultimate Make Over Center,1c5cbac1-ce06-462e-978d-791e4158acaa,"MANFAAT

Memberikan efek ""instant glowing’, mencerahkan kulit, dan menghidrasi kulit.

PROSEDUR

Cleansing - Crystal Dermabrasion - IPL - Post treatment

eG 9

32

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

30 menit anestesi, 15-30 menit treatment (tergantung luas area treatment)

“L)

DNA Salmon Glass Skin Injection

Treatment peremajaan kulit yang akan membantu memperbaiki tekstur kulit sehingga kulit tampak lebih halus. enggunakan teknologi Electroporation Needle System (menggunakan Auto Microneedle dan Electro- poration) dan serum PDRN (Polydeoxyribonucleitide) yang berasal dari sperma ikan salmon yang berfungsi untuk merangsang pembentukan kolagen dan elastin yang dapat memperbaiki tekstur kulit dan mengecilkan pori-pori.

@)

Rp5.500.000

MANFAAT

Mengatasi pori-pori besar, mencerahkan kulit wajah, mengembalikan elastisitas kullit, melembabkan kulit, menghambat proses penuaan, meningkatkan produksi kolagen, menghidrasi dan menghaluskan kulit.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.66214347,1
Berapa harga Cold & Flu Shot di ERHA ULTIMATE ATOPYaSKIN DISEASE CENTER?,ee6c6409-a719-4f8b-b670-d69e5921be41,"“T) £30 menit treatment

MANFAAT

Es) Mulai dari Rp999.000

¢ Mencegah kanker

* Membantu proses penyembuhan penyakit

* Menutrisi jaringan dan kulit

* Menambgah energi

©

60

ERHA ULTIMATE

ATOPYaSKIN DISEASE CENTER

SINGLE TREATMENT

Cold & Flu Shot

Tindakan pemberian Vitamin C murni sebanyak 1.000 mg, secara langsung ke dalam aliran darah melalui intravena (IV). Efek yang dirasakan lebih cepat (melalui injeksi, vitamin akan diserap lebih cepat ke dalam aliran darah) dan efek yang dihasilkan lebih optimal (melalui injeksi, dosis Vitamin C akan terserap total).

“T) #15 menit treatment

MANFAAT

@) Mulai dari Rp400.000

« Mengatasi kekurangan Vitamin C

* Membuat tubuh menjadi lebih fit

* Mencerahkan kulit

* Meningkatkan kekebalan tubuh agar terhindar dari infeksi virus dan penyakit infeksi lainnya",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.579049,1
Berapa harga Cold & Flu Shot di ERHA ULTIMATE ATOPYaSKIN DISEASE CENTER?,4e36f126-1a35-4873-a19a-ce402d295efc,"ERHA ULTIMATE

ACNE CENTER

PROGRAMS

Acne Finale Ultimate

Solusi mengatasi semua masalah bekas jerawat

No Acne No Cry Program Solusi mengatasi jerawat aktif

Comedoless & Poreless Program Solusi mengatasi komedo dan pori-pori besar

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

@& Konsultasi dengan Dokter/Dermatologist

@ Rangkaian produk

2) Mulai dari bulan

©@) Mulai dari Rp518.500

& Konsultasi dengan Dokter/Dermatologist

& Rangkaian produk 1Jenis treatment “D) Mulai dari] bulan ©) Mulai dari Rp967.000

@& Konsultasi dengan Dokter/Dermatologist

@&% Rangkaian produk

& Lebih dari 1jenis treatment

“S) Mulai dari 1 bulan © Mulai dari Rp1.737.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

5

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.5272354,0
Berapa harga Cold & Flu Shot di ERHA ULTIMATE ATOPYaSKIN DISEASE CENTER?,7f5ca8a8-cfa4-4f11-ae2a-b7d583d82e65,"TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

@& Konsultasi dengan Dokter/Dermatologist

@& Konsultasi dengan Dokter/Dermatologist

& Konsultasi dengan Dokter/Dermatologist

@ Rangkaian produk

0) Mulai dari1 bulan

@ Mulai dari RP650.000

& Rangkaian produk & 1Jenis treatment “D) Mulai dari 1 bulan © Muli dari Rp850.000

@ Rangkaian produk

@ lebih dari 1jenis treatment

‘D) Mulai dari 1 bulan @®) Mulai dari Rp2.450.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

95

ERHA ULTIMATE

HAIR CENTER

SINGLE TREATMENT

Hair Grow Activation Therapy

Terapi yang mengombinasikan teknologi Electroporation Needle System (yang menggunakan Auto Microneedle dan Electroporation) dan Red Light Therapy. Kombinasi ini terbukti efektif meningkatkan penyerapan obat atau serum.

» 30 menitanestesi (bila diperlukan) 45 menit treatment © RpLaeG.008",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.48637933,0
Berapa harga Cold & Flu Shot di ERHA ULTIMATE ATOPYaSKIN DISEASE CENTER?,fb7c5232-6e82-42ad-b56a-3be81652eec9,"PROSEDUR

Cleansing - Anestesi - Desinfeksi - Treatment - Post treatment

83

ERHA ULTIMATE

MAKE OVA CENTER

SINGLE TREATMENT

“L) 30 menit anestesi 20-30 menit treatment

(tergantung luas area treatment)

Ultimate Skin Reborn by Profhilo

Terapi anti penuaan terbaru dengan teknologi inovatif dan revolusioner pertama bio-remodelling “injectable skincare’ yang menargetkan dari dalam lapisan kulit ke luar. Menggunakan konsentrasi hyaluronic tinggi menggunakan 32mg HA (berat molekul tinggi) dan 32mg (berat molekul rendah) untuk memulihkan hidrasi, meningkatkan elastisitas dan melawan proses penuaan, serta menggunakan teknik injeksi BAP (Bio Aesthetic Points) yang unik, yaitu hanya 5 titik per sisi, untuk mempersingkat waktu prosedur dan penyebaran produk yang optimal.

Mulai dari Rp8.500.000

&)",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.47617552,0
Harga dan manfaat treatment koreksi kelopak mata di ERHA,f378ed86-be72-4640-8acf-c4afec4c62b3,"MANFAAT

2) 60 menit

@ Mulai dari Rp6.500.000

Membantu mengurangi produksi keringat berlebih dan bau badan pada area underarm, serta membantu merejuvenasi, dan mengencangkan kulit

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

|

90

FRHA ULTIMATE

MAKE OVER CENTER

SINGLE TREATMENT

Neve

Korean Double Eyelid

Tindakan bedah sederhana yang dikenal sebagai blepharoplasty untuk kulit dan lemak area kelopak mata. Metode treatment disesuaikan dengan kebutuhan pasien setelah berkonsultasi dengan Dokter SpKK untuk mencapai hasil yang harmonis pada kelopak mata untuk membentuk kelopak mata lebih indah dan simetris mutlak

LY 1-9 i 5) r2jam

MANFAAT

: : Mulai dari

Membentuk kelopak mata lebih indah dan p

PROSEDUR

Cleansing - Treatment - Post treatment

Hanya tersedia di ERHA Central Pondok Indah

NEW re",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.7056718,1
Harga dan manfaat treatment koreksi kelopak mata di ERHA,d01227d8-80db-4cce-991e-6f8aa11caf6c,"MANFAAT Mengobati tumor jinak kulit

@) Mulai dari Rp850.000

*Terapi ini hanya bisa dilakukan oleh dokter dan perlu dikonsultasikan terlebih dahulu.

64

MAKE OVER CENTER

No.1 Customer Satisfaction Rate for Contouring Treatment

JENIS MASALAH BENTUK & TEKSTUR WAJAH & TUBUH

Perut buncit, lengan & paha bergelambir, stretch marks.

oe ett.

Pori-pori besar serta kulit bertekstur dan kasar.

‘ % =

_

<

Pipi chubby, double chin, hidung pesek, bibir tipis, kerutan karena ekspresi, dan volume loss.

65

ERHA ULTIMATE

MAKE OVA CENTER

PROGRAMS

&

Shape Your Love Program Ultimate Makeover Solution

Body Goals Program Body Makeover Solution

Purely Poreless Program Skin Pore Minimizing Solution

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Pian

@& Konsultasi dengan Dokter/Dermatologist

& Konsultasi dengan Dokter/Dermatologist

& Konsultasi dengan Dokter/Dermatologist

@& Rangkaian produk

& Rangkaian produk

@ Rangkaian produk

£0) Mulai dari 1 bulan

@ Mulai dari Rp1.131.500

& Photorejuvenation Laser

& Lebih dari 1jenis treatment

‘) Mulai dari 1 bulan © Mulai dari Rp3.750.000 £0) Mulai dari 1 bulan © Mulai dari Rp4.635.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

66

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6180165,0
Harga dan manfaat treatment koreksi kelopak mata di ERHA,7cd6c48a-ff8f-4e78-9fab-6f952f8239a7,"PROSEDUR

Cleansing - Treatment - Post treatment

ee

35

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

Panda Eyes Rejuvenation Peeling

Tindakan medis berupa pengelupasan kulit area periorbital dengan menggunakan cairan kimiawi Lactic Acid dan TCA yang bertujuan untuk mengangkat lapisan sel kulit mati di area mata.

2) 20 menit @) Rp329.000

MANFAAT

Mengangkat lapisan sel kulit mati, mencerahkan area mata, merangsang pembentukan sel - sel kulit baru, membantu mengurangi garis - garis halus pada area bawah mata, membantu mengurangi kantung mata

PROSEDUR

Cleansing - Treatment - Post treatment

36

ANTI AGINO CENTER

Solusi Anti Aging No. 1 Paling Direkomendasikan

JENIS TANDA PENUAAN

Flek

Munculnya area dengan warna kulit yang lebih gelap dari sekitarnya

Kulit Kendur

? |

Kulit yang kehilangan elastisitasnya akibat berkurangnya kolagen pada wajah",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.58651406,1
Harga dan manfaat treatment koreksi kelopak mata di ERHA,4e36f126-1a35-4873-a19a-ce402d295efc,"ERHA ULTIMATE

ACNE CENTER

PROGRAMS

Acne Finale Ultimate

Solusi mengatasi semua masalah bekas jerawat

No Acne No Cry Program Solusi mengatasi jerawat aktif

Comedoless & Poreless Program Solusi mengatasi komedo dan pori-pori besar

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

@& Konsultasi dengan Dokter/Dermatologist

@ Rangkaian produk

2) Mulai dari bulan

©@) Mulai dari Rp518.500

& Konsultasi dengan Dokter/Dermatologist

& Rangkaian produk 1Jenis treatment “D) Mulai dari] bulan ©) Mulai dari Rp967.000

@& Konsultasi dengan Dokter/Dermatologist

@&% Rangkaian produk

& Lebih dari 1jenis treatment

“S) Mulai dari 1 bulan © Mulai dari Rp1.737.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

5

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.58250844,0
